patrol_id,date_id,date,zone_id,ranger_id,hours_patrolled,sightings_count,risk_score
13918,839,2025-04-18,19,28,3,4,0.75
13919,938,2025-07-26,18,30,3,0,0.38
13920,355,2023-12-21,4,7,8,0,0.55
13921,578,2024-07-31,20,4,7,3,0.28
13922,847,2025-04-26,15,7,6,0,0.48
13923,559,2024-07-12,6,33,5,0,0.23
13924,849,2025-04-28,6,18,4,4,0.65
13925,140,2023-05-20,3,15,8,2,0.14
13926,663,2024-10-24,9,35,4,4,0.58
13927,21,2023-01-21,11,37,7,1,0.7
13928,64,2023-03-05,5,5,3,3,0.81
13929,990,2025-09-16,14,23,6,5,0.75
13930,162,2023-06-11,2,10,5,0,0.82
13931,130,2023-05-10,19,25,5,4,0.59
13932,581,2024-08-03,8,22,5,4,0.14
13933,225,2023-08-13,13,31,4,5,0.88
13934,580,2024-08-02,19,23,6,5,0.72
13935,983,2025-09-09,5,28,7,0,0.57
13936,1005,2025-10-01,15,15,4,3,0.47
13937,107,2023-04-17,4,40,3,4,0.18
13938,621,2024-09-12,4,7,6,2,0.11
13939,840,2025-04-19,18,38,8,5,0.45
13940,577,2024-07-30,19,40,3,0,0.88
13941,199,2023-07-18,20,15,5,3,0.52
13942,510,2024-05-24,9,5,8,1,0.41
13943,667,2024-10-28,15,12,4,5,0.46
13944,79,2023-03-20,12,13,6,0,0.34
13945,894,2025-06-12,4,3,8,1,0.88
13946,512,2024-05-26,3,19,4,0,0.21
13947,250,2023-09-07,5,26,6,4,0.66
13948,889,2025-06-07,17,30,5,3,0.46
13949,1024,2025-10-20,5,28,6,2,0.22
13950,599,2024-08-21,4,15,5,1,0.57
13951,753,2025-01-22,7,18,4,1,0.58
13952,600,2024-08-22,7,7,4,0,0.24
13953,975,2025-09-01,7,14,8,1,0.47
13954,483,2024-04-27,17,24,4,0,0.82
13955,836,2025-04-15,15,24,5,0,0.19
13956,172,2023-06-21,7,11,3,1,0.88
13957,869,2025-05-18,15,39,3,1,0.11
13958,17,2023-01-17,20,40,6,4,0.6
13959,394,2024-01-29,4,10,4,4,0.55
13960,234,2023-08-22,2,33,8,5,0.11
13961,248,2023-09-05,13,20,3,4,0.6
13962,52,2023-02-21,12,39,7,3,0.74
13963,15,2023-01-15,10,22,4,2,0.15
13964,441,2024-03-16,19,35,8,4,0.5
13965,696,2024-11-26,15,28,7,4,0.68
13966,7,2023-01-07,17,36,8,0,0.73
13967,826,2025-04-05,6,30,3,2,0.76
13968,1037,2025-11-02,5,6,5,1,0.17
13969,478,2024-04-22,13,1,7,3,0.63
13970,631,2024-09-22,14,4,8,1,0.68
13971,715,2024-12-15,14,25,7,0,0.32
13972,115,2023-04-25,15,39,4,3,0.88
13973,509,2024-05-23,16,11,6,4,0.67
13974,57,2023-02-26,10,38,5,2,0.83
13975,382,2024-01-17,1,37,4,2,0.66
13976,952,2025-08-09,11,12,8,4,0.2
13977,275,2023-10-02,7,29,4,1,0.31
13978,44,2023-02-13,17,34,3,1,0.44
13979,718,2024-12-18,4,18,6,4,0.44
13980,318,2023-11-14,7,9,8,4,0.62
13981,534,2024-06-17,3,12,6,2,0.56
13982,237,2023-08-25,20,9,5,1,0.17
13983,893,2025-06-11,14,1,5,5,0.77
13984,517,2024-05-31,18,7,6,3,0.78
13985,38,2023-02-07,18,39,7,3,0.78
13986,654,2024-10-15,1,34,8,0,0.28
13987,747,2025-01-16,6,32,7,0,0.36
13988,841,2025-04-20,9,28,4,0,0.69
13989,448,2024-03-23,2,26,8,1,0.42
13990,684,2024-11-14,8,36,6,3,0.46
13991,125,2023-05-05,20,40,4,1,0.58
13992,1089,2025-12-24,4,14,7,4,0.13
13993,793,2025-03-03,10,31,5,2,0.12
13994,784,2025-02-22,1,16,8,5,0.15
13995,226,2023-08-14,11,39,6,0,0.28
13996,465,2024-04-09,9,11,3,4,0.89
13997,643,2024-10-04,19,11,4,4,0.18
13998,293,2023-10-20,11,38,8,5,0.81
13999,721,2024-12-21,4,12,6,2,0.2
14000,756,2025-01-25,5,9,3,3,0.69
14001,166,2023-06-15,17,22,4,3,0.61
14002,769,2025-02-07,18,38,7,4,0.68
14003,1007,2025-10-03,5,9,4,2,0.17
14004,871,2025-05-20,18,3,5,3,0.7
14005,1076,2025-12-11,17,39,8,0,0.36
14006,567,2024-07-20,3,35,4,1,0.3
14007,1038,2025-11-03,11,30,4,2,0.6
14008,602,2024-08-24,17,26,8,5,0.18
14009,905,2025-06-23,8,8,8,4,0.29
14010,41,2023-02-10,8,32,6,1,0.54
14011,1030,2025-10-26,2,22,6,3,0.72
14012,242,2023-08-30,7,8,7,3,0.8
14013,162,2023-06-11,20,2,5,5,0.44
14014,1019,2025-10-15,6,14,5,2,0.88
14015,692,2024-11-22,20,5,7,1,0.72
14016,809,2025-03-19,18,13,3,3,0.42
14017,979,2025-09-05,7,23,4,2,0.41
14018,518,2024-06-01,18,13,6,1,0.45
14019,898,2025-06-16,12,19,8,4,0.7
14020,783,2025-02-21,7,24,8,4,0.36
14021,784,2025-02-22,7,35,7,3,0.18
14022,85,2023-03-26,1,14,8,2,0.55
14023,1034,2025-10-30,10,4,7,0,0.59
14024,138,2023-05-18,10,26,6,3,0.85
14025,754,2025-01-23,12,10,6,0,0.21
14026,906,2025-06-24,3,38,8,1,0.53
14027,713,2024-12-13,3,38,3,2,0.27
14028,156,2023-06-05,13,34,5,5,0.7
14029,408,2024-02-12,13,34,6,3,0.38
14030,787,2025-02-25,6,19,7,4,0.61
14031,580,2024-08-02,3,3,4,1,0.24
14032,554,2024-07-07,15,36,3,5,0.56
14033,396,2024-01-31,9,4,4,1,0.11
14034,810,2025-03-20,6,26,8,1,0.77
14035,962,2025-08-19,6,11,4,0,0.57
14036,542,2024-06-25,8,3,8,0,0.28
14037,1033,2025-10-29,11,9,8,5,0.37
14038,987,2025-09-13,19,2,5,1,0.22
14039,170,2023-06-19,16,14,4,3,0.64
14040,290,2023-10-17,9,3,7,0,0.4
14041,740,2025-01-09,11,2,7,2,0.86
14042,588,2024-08-10,16,22,6,4,0.82
14043,735,2025-01-04,6,29,5,3,0.75
14044,457,2024-04-01,17,33,6,5,0.31
14045,701,2024-12-01,16,36,4,5,0.33
14046,979,2025-09-05,20,10,7,2,0.43
14047,46,2023-02-15,18,38,6,5,0.83
14048,1041,2025-11-06,1,21,7,5,0.48
14049,231,2023-08-19,18,31,8,0,0.18
14050,950,2025-08-07,8,35,6,4,0.29
14051,637,2024-09-28,10,3,3,1,0.14
14052,112,2023-04-22,2,19,5,4,0.15
14053,593,2024-08-15,9,22,6,1,0.84
14054,859,2025-05-08,4,20,4,5,0.59
14055,391,2024-01-26,11,36,7,2,0.18
14056,392,2024-01-27,10,19,7,2,0.57
14057,328,2023-11-24,14,4,5,3,0.88
14058,747,2025-01-16,7,32,8,2,0.11
14059,367,2024-01-02,19,8,5,0,0.7
14060,82,2023-03-23,6,26,3,0,0.24
14061,806,2025-03-16,16,1,8,4,0.4
14062,822,2025-04-01,19,26,8,5,0.19
14063,952,2025-08-09,19,9,6,1,0.11
14064,372,2024-01-07,13,35,3,5,0.18
14065,264,2023-09-21,12,18,6,4,0.56
14066,110,2023-04-20,15,19,8,3,0.82
14067,307,2023-11-03,8,16,6,5,0.12
14068,226,2023-08-14,4,28,5,3,0.15
14069,185,2023-07-04,20,3,5,5,0.23
14070,964,2025-08-21,8,18,6,0,0.88
14071,31,2023-01-31,16,13,8,3,0.24
14072,614,2024-09-05,16,27,8,5,0.48
14073,99,2023-04-09,2,40,8,0,0.13
14074,811,2025-03-21,17,39,8,1,0.78
14075,652,2024-10-13,5,24,5,4,0.86
14076,814,2025-03-24,5,29,8,5,0.7
14077,1020,2025-10-16,12,22,8,3,0.55
14078,978,2025-09-04,7,26,6,1,0.3
14079,88,2023-03-29,5,20,5,3,0.24
14080,1087,2025-12-22,4,24,4,2,0.51
14081,922,2025-07-10,17,12,6,3,0.33
14082,586,2024-08-08,6,18,8,1,0.64
14083,818,2025-03-28,14,12,7,3,0.31
14084,932,2025-07-20,9,38,4,2,0.24
14085,797,2025-03-07,4,32,3,3,0.57
14086,1019,2025-10-15,11,23,8,1,0.71
14087,1013,2025-10-09,20,4,5,0,0.16
14088,973,2025-08-30,16,12,3,1,0.6
14089,633,2024-09-24,16,17,7,0,0.75
14090,346,2023-12-12,16,21,5,0,0.11
14091,724,2024-12-24,6,37,3,4,0.28
14092,901,2025-06-19,15,29,4,5,0.34
14093,1038,2025-11-03,3,6,3,1,0.11
14094,136,2023-05-16,9,28,5,4,0.64
14095,397,2024-02-01,1,8,4,0,0.44
14096,792,2025-03-02,11,31,7,3,0.62
14097,79,2023-03-20,6,20,8,0,0.42
14098,705,2024-12-05,5,16,3,1,0.24
14099,982,2025-09-08,18,13,6,1,0.51
14100,1075,2025-12-10,12,15,5,1,0.68
14101,744,2025-01-13,7,13,6,1,0.22
14102,384,2024-01-19,2,2,6,3,0.38
14103,375,2024-01-10,7,20,3,4,0.69
14104,206,2023-07-25,9,28,6,2,0.63
14105,489,2024-05-03,20,18,8,4,0.9
14106,881,2025-05-30,8,7,4,0,0.24
14107,632,2024-09-23,9,21,8,1,0.38
14108,592,2024-08-14,10,39,7,1,0.26
14109,1066,2025-12-01,12,9,7,2,0.3
14110,533,2024-06-16,2,10,6,4,0.26
14111,522,2024-06-05,10,31,5,0,0.89
14112,825,2025-04-04,3,13,6,1,0.62
14113,598,2024-08-20,1,5,5,5,0.17
14114,113,2023-04-23,17,40,8,2,0.52
14115,734,2025-01-03,1,38,7,2,0.17
14116,318,2023-11-14,5,36,4,5,0.41
14117,996,2025-09-22,14,2,5,0,0.61
14118,213,2023-08-01,6,6,7,2,0.14
14119,253,2023-09-10,9,13,3,5,0.14
14120,124,2023-05-04,14,29,6,2,0.3
14121,624,2024-09-15,4,14,8,4,0.63
14122,1089,2025-12-24,1,30,5,1,0.84
14123,898,2025-06-16,6,25,4,4,0.32
14124,247,2023-09-04,7,40,6,2,0.87
14125,441,2024-03-16,6,35,8,3,0.54
14126,45,2023-02-14,1,37,8,0,0.5
14127,658,2024-10-19,8,7,8,2,0.18
14128,880,2025-05-29,12,38,7,2,0.86
14129,1017,2025-10-13,11,18,8,5,0.73
14130,554,2024-07-07,2,8,7,4,0.1
14131,809,2025-03-19,2,7,7,0,0.73
14132,971,2025-08-28,2,34,5,5,0.54
14133,730,2024-12-30,8,36,8,1,0.18
14134,1021,2025-10-17,7,10,3,0,0.66
14135,954,2025-08-11,16,40,3,2,0.63
14136,1091,2025-12-26,9,29,7,4,0.65
14137,1065,2025-11-30,16,16,6,3,0.8
14138,99,2023-04-09,2,25,4,2,0.71
14139,872,2025-05-21,3,29,6,0,0.83
14140,301,2023-10-28,2,8,5,5,0.41
14141,488,2024-05-02,19,20,3,5,0.55
14142,1005,2025-10-01,17,36,4,0,0.89
14143,477,2024-04-21,20,27,7,3,0.57
14144,861,2025-05-10,12,13,7,0,0.44
14145,809,2025-03-19,11,26,5,5,0.47
14146,518,2024-06-01,20,25,5,0,0.69
14147,459,2024-04-03,19,28,8,5,0.39
14148,230,2023-08-18,6,9,5,4,0.14
14149,8,2023-01-08,10,26,5,0,0.83
14150,195,2023-07-14,14,12,7,1,0.49
14151,1043,2025-11-08,1,26,7,3,0.52
14152,354,2023-12-20,15,22,5,2,0.39
14153,1073,2025-12-08,6,1,7,3,0.84
14154,464,2024-04-08,13,12,5,5,0.25
14155,356,2023-12-22,14,24,4,2,0.41
14156,850,2025-04-29,13,30,5,4,0.4
14157,974,2025-08-31,16,14,8,0,0.5
14158,66,2023-03-07,1,23,5,5,0.88
14159,859,2025-05-08,14,2,4,2,0.26
14160,571,2024-07-24,13,3,3,2,0.61
14161,308,2023-11-04,10,6,6,4,0.55
14162,783,2025-02-21,10,19,5,5,0.31
14163,121,2023-05-01,4,21,4,3,0.43
14164,766,2025-02-04,14,20,4,5,0.44
14165,773,2025-02-11,12,21,7,3,0.29
14166,96,2023-04-06,6,40,8,3,0.49
14167,987,2025-09-13,15,4,5,0,0.25
14168,540,2024-06-23,5,25,8,4,0.27
14169,2,2023-01-02,10,7,4,2,0.78
14170,580,2024-08-02,9,7,8,3,0.85
14171,333,2023-11-29,10,33,3,3,0.41
14172,1048,2025-11-13,12,26,3,3,0.11
14173,742,2025-01-11,4,17,6,1,0.81
14174,506,2024-05-20,4,8,7,0,0.73
14175,1000,2025-09-26,13,26,8,3,0.43
14176,733,2025-01-02,14,15,7,5,0.6
14177,514,2024-05-28,12,20,7,1,0.83
14178,895,2025-06-13,13,19,5,4,0.89
14179,361,2023-12-27,20,7,8,2,0.47
14180,274,2023-10-01,13,1,3,3,0.48
14181,177,2023-06-26,2,39,5,0,0.8
14182,527,2024-06-10,19,37,4,3,0.7
14183,913,2025-07-01,9,18,6,0,0.74
14184,279,2023-10-06,10,8,8,1,0.6
14185,706,2024-12-06,17,15,6,0,0.39
14186,64,2023-03-05,10,6,5,5,0.25
14187,290,2023-10-17,20,37,8,4,0.86
14188,18,2023-01-18,13,22,6,0,0.22
14189,64,2023-03-05,20,11,5,5,0.46
14190,330,2023-11-26,1,26,7,2,0.48
14191,763,2025-02-01,2,8,4,1,0.81
14192,1041,2025-11-06,17,9,7,0,0.67
14193,443,2024-03-18,13,13,6,3,0.29
14194,141,2023-05-21,17,3,4,4,0.26
14195,444,2024-03-19,13,3,3,2,0.86
14196,496,2024-05-10,17,7,5,0,0.13
14197,426,2024-03-01,19,3,4,0,0.82
14198,450,2024-03-25,14,11,8,2,0.27
14199,351,2023-12-17,20,28,5,2,0.17
14200,599,2024-08-21,10,31,4,0,0.33
14201,711,2024-12-11,2,9,6,3,0.54
14202,870,2025-05-19,14,27,7,3,0.79
14203,393,2024-01-28,17,12,8,3,0.64
14204,842,2025-04-21,5,8,6,0,0.72
14205,401,2024-02-05,18,22,8,1,0.83
14206,50,2023-02-19,3,18,8,0,0.1
14207,744,2025-01-13,16,30,3,1,0.62
14208,906,2025-06-24,19,11,8,3,0.41
14209,1036,2025-11-01,18,2,6,0,0.59
14210,991,2025-09-17,20,29,4,5,0.14
14211,1039,2025-11-04,5,26,3,3,0.22
14212,28,2023-01-28,8,14,4,0,0.67
14213,388,2024-01-23,6,28,7,3,0.81
14214,833,2025-04-12,15,35,8,2,0.5
14215,250,2023-09-07,3,6,5,5,0.26
14216,98,2023-04-08,9,36,7,0,0.69
14217,1063,2025-11-28,11,12,7,1,0.14
14218,1062,2025-11-27,20,34,8,3,0.68
14219,179,2023-06-28,14,6,7,5,0.75
14220,892,2025-06-10,9,37,4,5,0.15
14221,750,2025-01-19,10,37,5,5,0.42
14222,453,2024-03-28,15,8,4,4,0.2
14223,97,2023-04-07,18,37,3,1,0.76
14224,309,2023-11-05,19,40,8,4,0.76
14225,262,2023-09-19,7,33,4,3,0.84
14226,293,2023-10-20,19,31,7,5,0.21
14227,249,2023-09-06,5,34,6,0,0.68
14228,245,2023-09-02,18,11,6,0,0.81
14229,251,2023-09-08,1,36,4,0,0.45
14230,123,2023-05-03,12,4,7,4,0.36
14231,325,2023-11-21,6,17,7,5,0.67
14232,986,2025-09-12,13,16,6,3,0.43
14233,501,2024-05-15,17,30,5,2,0.46
14234,687,2024-11-17,9,39,5,0,0.68
14235,1090,2025-12-25,1,5,7,3,0.46
14236,836,2025-04-15,12,40,3,2,0.76
14237,59,2023-02-28,1,37,3,2,0.66
14238,731,2024-12-31,4,26,3,3,0.86
14239,266,2023-09-23,7,28,8,0,0.53
14240,236,2023-08-24,20,19,3,0,0.63
14241,898,2025-06-16,5,21,3,1,0.15
14242,218,2023-08-06,20,28,6,3,0.72
14243,975,2025-09-01,5,19,7,5,0.6
14244,589,2024-08-11,7,36,4,2,0.48
14245,917,2025-07-05,17,11,6,4,0.88
14246,918,2025-07-06,12,19,6,4,0.42
14247,353,2023-12-19,15,5,8,5,0.21
14248,91,2023-04-01,3,2,7,0,0.32
14249,702,2024-12-02,17,25,5,1,0.83
14250,73,2023-03-14,14,26,6,5,0.27
14251,685,2024-11-15,15,30,6,4,0.87
14252,722,2024-12-22,15,17,8,0,0.64
14253,958,2025-08-15,15,21,4,1,0.26
14254,1056,2025-11-21,19,20,3,4,0.15
14255,648,2024-10-09,11,18,6,2,0.48
14256,760,2025-01-29,18,16,3,4,0.5
14257,871,2025-05-20,10,28,7,4,0.38
14258,143,2023-05-23,9,12,6,4,0.14
14259,949,2025-08-06,3,40,4,4,0.84
14260,44,2023-02-13,1,6,4,0,0.58
14261,32,2023-02-01,11,24,7,3,0.49
14262,28,2023-01-28,16,6,3,2,0.39
14263,1020,2025-10-16,3,17,5,3,0.64
14264,423,2024-02-27,9,19,7,0,0.52
14265,491,2024-05-05,11,28,5,4,0.78
14266,160,2023-06-09,17,29,4,1,0.55
14267,845,2025-04-24,1,7,4,1,0.52
14268,18,2023-01-18,9,19,6,3,0.26
14269,672,2024-11-02,3,8,4,5,0.16
14270,232,2023-08-20,10,8,3,1,0.27
14271,424,2024-02-28,5,5,4,3,0.23
14272,904,2025-06-22,11,34,8,2,0.68
14273,755,2025-01-24,5,21,6,1,0.3
14274,837,2025-04-16,12,4,7,5,0.64
14275,894,2025-06-12,14,36,8,4,0.57
14276,239,2023-08-27,12,5,6,0,0.3
14277,149,2023-05-29,19,23,7,2,0.59
14278,623,2024-09-14,9,19,6,1,0.66
14279,17,2023-01-17,7,15,4,1,0.11
14280,914,2025-07-02,16,14,5,3,0.55
14281,226,2023-08-14,7,8,8,2,0.72
14282,652,2024-10-13,14,9,3,0,0.19
14283,260,2023-09-17,8,40,5,0,0.41
14284,674,2024-11-04,18,11,3,3,0.34
14285,174,2023-06-23,3,18,4,3,0.61
14286,205,2023-07-24,2,32,8,3,0.71
14287,415,2024-02-19,5,36,6,1,0.87
14288,792,2025-03-02,8,21,6,2,0.5
14289,1089,2025-12-24,19,27,7,0,0.67
14290,518,2024-06-01,9,21,5,4,0.52
14291,1091,2025-12-26,2,11,3,0,0.39
14292,979,2025-09-05,15,34,6,5,0.26
14293,1010,2025-10-06,8,5,4,2,0.81
14294,590,2024-08-12,10,28,6,3,0.57
14295,67,2023-03-08,7,10,7,1,0.61
14296,684,2024-11-14,19,12,8,0,0.59
14297,63,2023-03-04,1,3,6,4,0.29
14298,814,2025-03-24,2,1,4,1,0.36
14299,403,2024-02-07,3,37,6,0,0.78
14300,192,2023-07-11,14,40,3,2,0.46
14301,71,2023-03-12,15,1,3,0,0.11
14302,878,2025-05-27,14,13,6,4,0.45
14303,741,2025-01-10,8,38,4,1,0.29
14304,946,2025-08-03,18,15,8,0,0.79
14305,1087,2025-12-22,17,7,4,4,0.51
14306,245,2023-09-02,7,30,6,0,0.9
14307,519,2024-06-02,20,24,4,0,0.13
14308,393,2024-01-28,1,8,3,5,0.54
14309,772,2025-02-10,9,3,3,3,0.14
14310,911,2025-06-29,9,15,3,4,0.33
14311,184,2023-07-03,11,36,7,0,0.28
14312,247,2023-09-04,19,14,8,5,0.33
14313,324,2023-11-20,6,27,5,1,0.88
14314,160,2023-06-09,7,30,3,2,0.32
14315,706,2024-12-06,15,37,6,3,0.23
14316,622,2024-09-13,20,6,8,5,0.86
14317,925,2025-07-13,6,19,7,3,0.6
14318,66,2023-03-07,9,37,6,3,0.33
14319,930,2025-07-18,15,1,4,2,0.63
14320,254,2023-09-11,6,25,5,4,0.73
14321,283,2023-10-10,7,10,7,1,0.11
14322,1084,2025-12-19,17,26,4,2,0.29
14323,118,2023-04-28,6,23,4,1,0.56
14324,423,2024-02-27,9,17,3,1,0.51
14325,556,2024-07-09,3,30,6,3,0.44
14326,36,2023-02-05,14,27,4,0,0.12
14327,531,2024-06-14,6,11,8,1,0.86
14328,91,2023-04-01,4,4,4,1,0.67
14329,98,2023-04-08,16,18,4,1,0.9
14330,531,2024-06-14,16,19,5,1,0.8
14331,538,2024-06-21,9,36,7,3,0.56
14332,1052,2025-11-17,4,26,8,1,0.38
14333,80,2023-03-21,8,1,8,0,0.23
14334,563,2024-07-16,8,20,8,5,0.27
14335,614,2024-09-05,6,11,3,4,0.79
14336,176,2023-06-25,8,25,7,4,0.79
14337,522,2024-06-05,6,19,4,1,0.79
14338,423,2024-02-27,14,32,8,3,0.79
14339,576,2024-07-29,14,1,5,0,0.25
14340,531,2024-06-14,18,1,4,0,0.78
14341,332,2023-11-28,13,3,6,1,0.2
14342,653,2024-10-14,15,40,7,3,0.43
14343,740,2025-01-09,3,32,3,4,0.89
14344,511,2024-05-25,6,36,5,5,0.66
14345,42,2023-02-11,20,8,7,2,0.62
14346,885,2025-06-03,17,30,4,1,0.28
14347,81,2023-03-22,20,39,3,1,0.69
14348,402,2024-02-06,16,34,5,1,0.54
14349,107,2023-04-17,6,8,8,3,0.49
14350,506,2024-05-20,8,25,4,2,0.29
14351,720,2024-12-20,13,26,4,3,0.2
14352,257,2023-09-14,13,27,7,1,0.28
14353,954,2025-08-11,20,19,4,2,0.5
14354,933,2025-07-21,17,23,4,0,0.87
14355,1072,2025-12-07,3,16,5,0,0.3
14356,897,2025-06-15,13,8,4,5,0.64
14357,19,2023-01-19,7,30,6,2,0.24
14358,1070,2025-12-05,20,8,6,1,0.43
14359,451,2024-03-26,5,11,3,3,0.32
14360,898,2025-06-16,11,7,8,1,0.38
14361,1080,2025-12-15,18,21,6,2,0.28
14362,741,2025-01-10,4,34,8,5,0.88
14363,82,2023-03-23,20,21,6,1,0.37
14364,737,2025-01-06,7,5,7,1,0.8
14365,79,2023-03-20,4,17,6,0,0.37
14366,283,2023-10-10,10,21,4,4,0.51
14367,997,2025-09-23,1,6,7,3,0.83
14368,160,2023-06-09,17,7,6,5,0.27
14369,888,2025-06-06,5,11,4,1,0.47
14370,468,2024-04-12,17,18,3,0,0.86
14371,853,2025-05-02,3,38,7,4,0.78
14372,462,2024-04-06,9,12,4,0,0.53
14373,854,2025-05-03,3,22,7,1,0.29
14374,117,2023-04-27,3,3,3,3,0.54
14375,364,2023-12-30,9,19,3,4,0.77
14376,466,2024-04-10,5,23,7,1,0.64
14377,184,2023-07-03,10,34,4,2,0.51
14378,660,2024-10-21,15,3,5,5,0.3
14379,75,2023-03-16,12,23,7,5,0.61
14380,826,2025-04-05,6,5,8,1,0.34
14381,503,2024-05-17,7,29,5,0,0.11
14382,795,2025-03-05,7,34,8,1,0.4
14383,587,2024-08-09,4,5,4,2,0.26
14384,656,2024-10-17,13,29,8,5,0.82
14385,700,2024-11-30,15,24,6,2,0.2
14386,635,2024-09-26,18,39,7,1,0.37
14387,844,2025-04-23,18,21,3,2,0.27
14388,835,2025-04-14,7,32,8,0,0.24
14389,764,2025-02-02,10,5,8,2,0.5
14390,358,2023-12-24,16,18,6,5,0.88
14391,692,2024-11-22,8,38,4,2,0.41
14392,622,2024-09-13,19,35,3,3,0.49
14393,482,2024-04-26,11,38,7,0,0.61
14394,980,2025-09-06,6,16,4,5,0.65
14395,978,2025-09-04,10,35,7,2,0.46
14396,290,2023-10-17,19,24,6,5,0.16
14397,752,2025-01-21,14,36,7,1,0.77
14398,23,2023-01-23,20,5,8,2,0.54
14399,806,2025-03-16,6,9,3,4,0.47
14400,172,2023-06-21,4,4,7,4,0.77
14401,835,2025-04-14,20,33,6,5,0.58
14402,318,2023-11-14,15,27,6,0,0.27
14403,908,2025-06-26,5,22,3,4,0.44
14404,798,2025-03-08,16,11,5,4,0.65
14405,991,2025-09-17,7,5,8,2,0.89
14406,855,2025-05-04,2,10,5,0,0.59
14407,681,2024-11-11,13,3,7,3,0.26
14408,916,2025-07-04,2,15,6,2,0.11
14409,1030,2025-10-26,9,37,4,3,0.34
14410,843,2025-04-22,20,40,4,1,0.44
14411,483,2024-04-27,5,17,6,5,0.6
14412,132,2023-05-12,3,20,4,4,0.26
14413,861,2025-05-10,2,4,8,2,0.17
14414,294,2023-10-21,14,34,3,0,0.28
14415,641,2024-10-02,8,34,7,4,0.53
14416,1000,2025-09-26,20,31,6,1,0.2
14417,392,2024-01-27,12,34,7,5,0.22
14418,249,2023-09-06,17,3,3,4,0.82
14419,703,2024-12-03,16,28,4,4,0.17
14420,287,2023-10-14,6,37,6,3,0.66
14421,277,2023-10-04,6,29,8,1,0.12
14422,387,2024-01-22,18,15,3,0,0.57
14423,450,2024-03-25,2,36,3,4,0.76
14424,291,2023-10-18,8,35,8,4,0.53
14425,443,2024-03-18,14,10,7,5,0.3
14426,656,2024-10-17,2,17,6,0,0.12
14427,1069,2025-12-04,17,30,7,0,0.11
14428,827,2025-04-06,16,8,7,2,0.76
14429,476,2024-04-20,18,23,3,2,0.6
14430,253,2023-09-10,6,19,7,4,0.46
14431,289,2023-10-16,17,37,4,2,0.5
14432,1000,2025-09-26,18,36,4,4,0.52
14433,21,2023-01-21,14,4,3,0,0.39
14434,316,2023-11-12,10,26,7,2,0.76
14435,564,2024-07-17,4,40,4,5,0.89
14436,123,2023-05-03,18,27,5,1,0.51
14437,874,2025-05-23,11,13,5,1,0.49
14438,960,2025-08-17,16,34,7,0,0.84
14439,214,2023-08-02,4,33,3,4,0.63
14440,839,2025-04-18,19,26,4,1,0.61
14441,647,2024-10-08,6,20,6,2,0.15
14442,968,2025-08-25,8,8,6,3,0.49
14443,730,2024-12-30,18,16,4,4,0.58
14444,600,2024-08-22,19,5,7,2,0.75
14445,792,2025-03-02,18,34,5,4,0.69
14446,40,2023-02-09,16,27,5,5,0.89
14447,752,2025-01-21,7,36,4,5,0.16
14448,943,2025-07-31,17,4,8,2,0.54
14449,648,2024-10-09,3,7,5,0,0.19
14450,182,2023-07-01,15,37,4,0,0.74
14451,265,2023-09-22,4,36,3,0,0.56
14452,771,2025-02-09,16,24,5,0,0.32
14453,863,2025-05-12,14,15,8,2,0.45
14454,432,2024-03-07,17,6,7,1,0.84
14455,509,2024-05-23,9,26,8,2,0.72
14456,447,2024-03-22,7,26,5,2,0.53
14457,528,2024-06-11,14,25,4,3,0.74
14458,875,2025-05-24,12,33,6,3,0.12
14459,669,2024-10-30,17,3,5,5,0.82
14460,847,2025-04-26,9,9,8,2,0.7
14461,70,2023-03-11,12,37,4,0,0.74
14462,816,2025-03-26,12,38,5,3,0.53
14463,1039,2025-11-04,8,30,5,3,0.66
14464,1084,2025-12-19,10,27,5,2,0.61
14465,446,2024-03-21,12,13,6,4,0.75
14466,1026,2025-10-22,5,23,4,3,0.66
14467,19,2023-01-19,20,3,8,0,0.5
14468,561,2024-07-14,1,23,3,5,0.17
14469,472,2024-04-16,9,35,8,2,0.9
14470,28,2023-01-28,15,24,7,4,0.38
14471,560,2024-07-13,2,37,6,1,0.71
14472,608,2024-08-30,4,12,7,0,0.59
14473,458,2024-04-02,4,20,7,0,0.88
14474,945,2025-08-02,3,18,3,2,0.87
14475,984,2025-09-10,16,7,5,1,0.45
14476,868,2025-05-17,8,26,3,0,0.78
14477,1016,2025-10-12,7,12,7,0,0.2
14478,29,2023-01-29,12,34,6,2,0.27
14479,669,2024-10-30,12,32,7,0,0.56
14480,826,2025-04-05,4,30,7,5,0.27
14481,816,2025-03-26,15,2,3,4,0.2
14482,279,2023-10-06,6,8,4,1,0.26
14483,283,2023-10-10,3,33,7,3,0.37
14484,1003,2025-09-29,7,30,4,3,0.89
14485,305,2023-11-01,6,28,5,1,0.17
14486,694,2024-11-24,1,13,7,5,0.17
14487,109,2023-04-19,8,24,3,4,0.14
14488,324,2023-11-20,1,33,8,2,0.29
14489,458,2024-04-02,16,5,5,2,0.19
14490,482,2024-04-26,3,6,6,3,0.14
14491,922,2025-07-10,2,4,7,0,0.46
14492,520,2024-06-03,6,34,3,1,0.74
14493,1077,2025-12-12,8,29,7,4,0.18
14494,391,2024-01-26,7,21,3,2,0.18
14495,771,2025-02-09,7,26,3,1,0.75
14496,913,2025-07-01,19,32,4,0,0.36
